category	de_genes
GO:0016459	FBGN0010246,FBGN0004687,FBGN0002773
GO:0051403	FBGN0003502,FBGN0034894,FBGN0033153,FBGN0243512,FBGN0003053,FBGN0026319,FBGN0020249,FBGN0026323,FBGN0010909
GO:0072686	FBGN0031374,FBGN0000405,FBGN0035001,FBGN0031952,FBGN0263197
GO:0008138	FBGN0031952,FBGN0243512
GO:0010212	FBGN0027375,FBGN0053193,FBGN0041627,FBGN0020887
GO:2000377	FBGN0033483,FBGN0041191
GO:0080182	FBGN0034970
GO:0008574	FBGN0011606,FBGN0004387
GO:0007020	FBGN0013765,FBGN0010097,FBGN0036059
GO:0006277	FBGN0010382,FBGN0040290,FBGN0026143
GO:0005248	FBGN0085434
GO:0071927	FBGN0034636
GO:0035153	FBGN0000490,FBGN0000547
GO:0043028	FBGN0034894
GO:0005885	FBGN0032859
GO:0046390	FBGN0003360,FBGN0283658,FBGN0266452,FBGN0024150,FBGN0000447,FBGN0042094,FBGN0028325,FBGN0051477,FBGN0012034,FBGN0261285
GO:0040015	FBGN0033483,FBGN0053193
GO:0032924	FBGN0031461,FBGN0085450
GO:0045947	FBGN0261560
GO:0034663	FBGN0001226
GO:0006796	FBGN0003360,FBGN0027279,FBGN0262733,FBGN0283658,FBGN0039464,FBGN0000116,FBGN0004369,FBGN0022160,FBGN0003502,FBGN0027515,FBGN0029801,FBGN0005640,FBGN0261808,FBGN0086355,FBGN0035266,FBGN0003074,FBGN0036896,FBGN0001091,FBGN0262579,FBGN0041342,FBGN0266452,FBGN0261278,FBGN0031055,FBGN0267824,FBGN0014869,FBGN0000579,FBGN0003525,FBGN0010316,FBGN0010382,FBGN0250906,FBGN0020493,FBGN0024150,FBGN0000405,FBGN0035001,FBGN0031489,FBGN0000447,FBGN0283680,FBGN0022338,FBGN0031461,FBGN0020386,FBGN0262103,FBGN0022382,FBGN0266377,FBGN0038237,FBGN0023477,FBGN0032820,FBGN0020618,FBGN0042094,FBGN0262081,FBGN0000490,FBGN0038912,FBGN0032482,FBGN0020391,FBGN0028325,FBGN0261109,FBGN0010314,FBGN0031952,FBGN0034950,FBGN0023129,FBGN0265045,FBGN0026576,FBGN0243512,FBGN0027621,FBGN0003366,FBGN0000064,FBGN0011754,FBGN0051477,FBGN0039580,FBGN0036801,FBGN0012034,FBGN0023169,FBGN0029970,FBGN0026319,FBGN0261285,FBGN0000147,FBGN0026323,FBGN0034644,FBGN0028399,FBGN0036893,FBGN0052251,FBGN0010909,FBGN0003308
GO:0001882	FBGN0053056
GO:0019220	FBGN0003360,FBGN0031055,FBGN0267824,FBGN0010316,FBGN0010382,FBGN0020493,FBGN0000405,FBGN0035001,FBGN0031461,FBGN0262103,FBGN0022382,FBGN0020618,FBGN0000490,FBGN0020391,FBGN0003366,FBGN0036801,FBGN0026319,FBGN0052251
GO:0051174	FBGN0003360,FBGN0031055,FBGN0267824,FBGN0010316,FBGN0010382,FBGN0020493,FBGN0000405,FBGN0035001,FBGN0031461,FBGN0262103,FBGN0022382,FBGN0020618,FBGN0000490,FBGN0020391,FBGN0003366,FBGN0036801,FBGN0026319,FBGN0052251
GO:0036089	FBGN0030685
GO:0042744	FBGN0040308
GO:0040016	FBGN0013765
GO:0030703	FBGN0001137,FBGN0010382,FBGN0000146,FBGN0040290,FBGN0000256,FBGN0000286,FBGN0000490,FBGN0004650,FBGN0262582,FBGN0243512,FBGN0261285,FBGN0000547
GO:0019725	FBGN0003360,FBGN0039714,FBGN0027348,FBGN0259111,FBGN0010470,FBGN0010395,FBGN0015777,FBGN0250906,FBGN0031461,FBGN0063667,FBGN0020618,FBGN0053138,FBGN0020391,FBGN0033483,FBGN0036279,FBGN0030343,FBGN0040308,FBGN0028671,FBGN0025693,FBGN0040070
GO:0046154	FBGN0037896,FBGN0031990
GO:0006754	FBGN0003360,FBGN0051477
GO:0035324	FBGN0263593,FBGN0014141
GO:0031045	FBGN0000490
GO:0000275	FBGN0051477
GO:0010811	FBGN0020249
GO:0006414	FBGN0027836,FBGN0020618,FBGN0036194
GO:0002812	FBGN0086358,FBGN0001297
GO:0002813	FBGN0086358,FBGN0001297
GO:0035263	FBGN0000490
GO:0007508	FBGN0286785
GO:0000910	FBGN0000405,FBGN0011606,FBGN0011710,FBGN0003041,FBGN0267975,FBGN0014029,FBGN0031952,FBGN0261983,FBGN0000147,FBGN0030685,FBGN0035295
GO:0000226	FBGN0051363,FBGN0001137,FBGN0050069,FBGN0031374,FBGN0264693,FBGN0261278,FBGN0013765,FBGN0266418,FBGN0003525,FBGN0265512,FBGN0035001,FBGN0010097,FBGN0011674,FBGN0011606,FBGN0003041,FBGN0036059,FBGN0003890,FBGN0267975,FBGN0024273,FBGN0034894,FBGN0029881,FBGN0266417,FBGN0033224,FBGN0010314,FBGN0031952,FBGN0086757,FBGN0043362,FBGN0034403,FBGN0003886,FBGN0003888,FBGN0040477,FBGN0000147,FBGN0036354,FBGN0035295,FBGN0263197
GO:0003013	FBGN0010894,FBGN0013997,FBGN0003117,FBGN0000535,FBGN0060296
GO:0003015	FBGN0010894,FBGN0013997,FBGN0003117,FBGN0000535,FBGN0060296
GO:0001960	FBGN0243512
GO:0010804	FBGN0243512
GO:0060761	FBGN0243512
GO:0019904	FBGN0033402,FBGN0011592,FBGN0261811,FBGN0053558,FBGN0037884,FBGN0000578,FBGN0002945,FBGN0030960
GO:0019336	FBGN0037153
GO:0110020	FBGN0035761,FBGN0003041,FBGN0036257
GO:0005534	FBGN0040099
GO:0009047	FBGN0025682,FBGN0087035
GO:0010770	FBGN0036059,FBGN0020249
GO:0006486	FBGN0050463,FBGN0259749,FBGN0031738,FBGN0029114,FBGN0032078,FBGN0054056,FBGN0031988,FBGN0039580,FBGN0086253,FBGN0040373
GO:0043413	FBGN0050463,FBGN0259749,FBGN0031738,FBGN0029114,FBGN0032078,FBGN0054056,FBGN0031988,FBGN0039580,FBGN0086253,FBGN0040373
GO:0048085	FBGN0030343,FBGN0283531
GO:0036294	FBGN0038049,FBGN0034029,FBGN0029504,FBGN0041171
GO:0071254	FBGN0036641
GO:0033143	FBGN0286198
GO:0009148	FBGN0266452
GO:0005758	FBGN0000447,FBGN0030966
GO:0032506	FBGN0000405,FBGN0003041,FBGN0267975,FBGN0030685,FBGN0035295
GO:0016042	FBGN0010591,FBGN0032029,FBGN0032775,FBGN0014906,FBGN0262103,FBGN0036449,FBGN0032881,FBGN0035811,FBGN0263593,FBGN0025352,FBGN0033717,FBGN0030884
GO:0030991	FBGN0260933
GO:0034284	FBGN0031461,FBGN0063667
GO:0018342	FBGN0028970
GO:0097354	FBGN0028970
GO:0031000	FBGN0024150
GO:0019058	FBGN0015795,FBGN0020618,FBGN0087035,FBGN0086357
GO:0003678	FBGN0040290,FBGN0027375,FBGN0020633,FBGN0031540
GO:0015630	FBGN0051363,FBGN0050069,FBGN0031374,FBGN0013811,FBGN0027596,FBGN0264693,FBGN0260933,FBGN0013765,FBGN0266418,FBGN0010382,FBGN0085446,FBGN0032105,FBGN0000405,FBGN0035001,FBGN0010097,FBGN0011606,FBGN0011710,FBGN0039869,FBGN0036059,FBGN0003890,FBGN0029881,FBGN0266417,FBGN0004387,FBGN0014029,FBGN0031952,FBGN0086757,FBGN0034403,FBGN0003886,FBGN0003888,FBGN0029970,FBGN0000147,FBGN0036354,FBGN0035295,FBGN0263197
GO:0005337	FBGN0263916
GO:0015858	FBGN0263916
GO:1901642	FBGN0263916
GO:0030865	FBGN0001122,FBGN0032859,FBGN0259246,FBGN0035001,FBGN0003041,FBGN0267975,FBGN0030685,FBGN0263197
GO:0046625	FBGN0004197
GO:0060079	FBGN0036641
GO:0099565	FBGN0036641
GO:0061572	FBGN0262733,FBGN0035761,FBGN0003447,FBGN0036257,FBGN0000547
GO:0046622	FBGN0020386,FBGN0043362
GO:0032780	FBGN0040660
GO:0006469	FBGN0267824,FBGN0010316,FBGN0022382
GO:0004176	FBGN0036702
GO:0031098	FBGN0003502,FBGN0034894,FBGN0033153,FBGN0243512,FBGN0003053,FBGN0026319,FBGN0020249,FBGN0026323,FBGN0010909
GO:1901562	FBGN0039593
GO:0016709	FBGN0033079
GO:0006835	FBGN0036770,FBGN0028646,FBGN0036199
GO:0006536	FBGN0001124,FBGN0036663
GO:0002052	FBGN0031461,FBGN0002609,FBGN0041191
GO:0045182	FBGN0027836,FBGN0031637,FBGN0032156,FBGN0010300,FBGN0011206,FBGN0029823,FBGN0034029,FBGN0041588,FBGN0039797,FBGN0001942
GO:0006508	FBGN0023479,FBGN0261584,FBGN0262057,FBGN0031805,FBGN0028514,FBGN0034438,FBGN0032956,FBGN0028990,FBGN0286071,FBGN0032638,FBGN0020257,FBGN0039640,FBGN0039613,FBGN0263041,FBGN0285963,FBGN0020248,FBGN0033113,FBGN0286782,FBGN0039381,FBGN0039101,FBGN0039494,FBGN0033362,FBGN0013770,FBGN0037678,FBGN0259110,FBGN0020618,FBGN0033363,FBGN0013548,FBGN0033033,FBGN0030863,FBGN0027578,FBGN0003557,FBGN0037222,FBGN0039876,FBGN0026150,FBGN0038595,FBGN0265140,FBGN0036196,FBGN0010314,FBGN0025383,FBGN0031816,FBGN0034221,FBGN0038745,FBGN0039108,FBGN0035496,FBGN0030318,FBGN0260936,FBGN0033192,FBGN0039788,FBGN0040308,FBGN0053329,FBGN0039612,FBGN0037760,FBGN0039759,FBGN0265011,FBGN0001942,FBGN0037539,FBGN0053460,FBGN0031973,FBGN0030051,FBGN0004066,FBGN0036702,FBGN0038484,FBGN0026380,FBGN0034139,FBGN0028690,FBGN0261931,FBGN0017551,FBGN0041171
GO:0032370	FBGN0051092
GO:0045089	FBGN0261800,FBGN0013576,FBGN0000146,FBGN0031888,FBGN0034476
GO:0043022	FBGN0027525,FBGN0020618,FBGN0086357
GO:0036002	FBGN0261552,FBGN0025571
GO:1905369	FBGN0039788,FBGN0004066,FBGN0026380,FBGN0028690
GO:1901682	FBGN0036770,FBGN0037852,FBGN0036199
GO:0048016	FBGN0086370
GO:0046102	FBGN0036752
GO:0046103	FBGN0036752
GO:0007591	FBGN0013763,FBGN0004396,FBGN0261238,FBGN0020414,FBGN0030343,FBGN0020416,FBGN0022702,FBGN0283531,FBGN0031097
GO:0042303	FBGN0013763,FBGN0004396,FBGN0261238,FBGN0020414,FBGN0030343,FBGN0020416,FBGN0022702,FBGN0283531,FBGN0031097
GO:0036058	FBGN0262733
GO:0070482	FBGN0001224,FBGN0033188,FBGN0038049,FBGN0034029,FBGN0027657,FBGN0004512,FBGN0029504,FBGN0041171
GO:0008134	FBGN0024491,FBGN0036373,FBGN0031055,FBGN0024250,FBGN0001297,FBGN0003507,FBGN0263118,FBGN0034970,FBGN0013347,FBGN0286198,FBGN0003117,FBGN0262582,FBGN0036746,FBGN0250732,FBGN0260632,FBGN0029895
GO:0070922	FBGN0087035,FBGN0037760
GO:0005126	FBGN0031888,FBGN0033483
GO:0051235	FBGN0040388,FBGN0000146,FBGN0003041,FBGN0003557,FBGN0036449,FBGN0029975,FBGN0002567,FBGN0001257,FBGN0033205,FBGN0023169,FBGN0025693
GO:0042803	FBGN0029167,FBGN0004507,FBGN0086355,FBGN0031055,FBGN0011710,FBGN0000490,FBGN0014029,FBGN0029823,FBGN0053558,FBGN0002543,FBGN0003862,FBGN0032202
GO:0034497	FBGN0035850
GO:0008356	FBGN0001122,FBGN0013765,FBGN0266418,FBGN0010316,FBGN0010382,FBGN0011674,FBGN0010300,FBGN0024273,FBGN0004872,FBGN0261983,FBGN0001942
GO:0042773	FBGN0013680,FBGN0039651,FBGN0019957,FBGN0031771
GO:0042684	FBGN0002543,FBGN0003117
GO:0010884	FBGN0036449,FBGN0029975
GO:0048566	FBGN0243512
GO:1902806	FBGN0010316,FBGN0010382,FBGN0029504
GO:2000045	FBGN0010316,FBGN0010382,FBGN0029504
GO:0046470	FBGN0041342
GO:0035193	FBGN0026084
GO:0045261	FBGN0051477
GO:0030201	FBGN0038660,FBGN0261445
GO:0016348	FBGN0004893,FBGN0003557
GO:0071840	FBGN0026562,FBGN0003360,FBGN0025111,FBGN0011260,FBGN0262733,FBGN0051363,FBGN0260011,FBGN0001137,FBGN0003137,FBGN0040271,FBGN0036985,FBGN0261800,FBGN0265276,FBGN0024491,FBGN0050069,FBGN0261560,FBGN0036299,FBGN0004369,FBGN0040388,FBGN0261284,FBGN0030805,FBGN0031359,FBGN0053516,FBGN0005593,FBGN0032956,FBGN0003502,FBGN0031374,FBGN0034718,FBGN0086365,FBGN0038476,FBGN0015371,FBGN0259749,FBGN0037680,FBGN0040752,FBGN0028473,FBGN0004108,FBGN0286071,FBGN0011722,FBGN0263873,FBGN0027594,FBGN0030037,FBGN0260745,FBGN0000299,FBGN0035761,FBGN0036007,FBGN0267488,FBGN0001122,FBGN0036896,FBGN0032859,FBGN0010225,FBGN0033504,FBGN0045852,FBGN0027596,FBGN0001114,FBGN0086906,FBGN0034391,FBGN0003447,FBGN0264693,FBGN0039593,FBGN0261278,FBGN0260933,FBGN0013765,FBGN0266418,FBGN0010395,FBGN0003525,FBGN0265194,FBGN0025836,FBGN0003317,FBGN0015777,FBGN0265512,FBGN0010382,FBGN0259246,FBGN0261563,FBGN0000146,FBGN0032451,FBGN0011259,FBGN0010894,FBGN0020493,FBGN0085446,FBGN0016075,FBGN0032105,FBGN0024250,FBGN0031888,FBGN0000405,FBGN0040290,FBGN0035001,FBGN0010097,FBGN0010223,FBGN0032005,FBGN0026084,FBGN0037240,FBGN0031461,FBGN0051352,FBGN0027525,FBGN0031637,FBGN0020386,FBGN0050085,FBGN0034476,FBGN0259734,FBGN0022382,FBGN0015795,FBGN0038545,FBGN0036641,FBGN0029608,FBGN0041604,FBGN0011674,FBGN0086687,FBGN0000256,FBGN0026179,FBGN0001297,FBGN0000286,FBGN0020618,FBGN0004652,FBGN0051361,FBGN0011606,FBGN0003891,FBGN0262081,FBGN0010300,FBGN0053556,FBGN0000490,FBGN0035390,FBGN0031268,FBGN0030863,FBGN0003041,FBGN0039869,FBGN0028397,FBGN0052529,FBGN0025740,FBGN0250785,FBGN0027375,FBGN0026372,FBGN0001977,FBGN0259714,FBGN0028434,FBGN0034793,FBGN0001206,FBGN0011592,FBGN0020391,FBGN0032078,FBGN0036059,FBGN0003890,FBGN0267975,FBGN0025682,FBGN0024273,FBGN0034636,FBGN0034894,FBGN0029881,FBGN0266417,FBGN0034013,FBGN0261109,FBGN0013347,FBGN0033224,FBGN0010314,FBGN0031952,FBGN0086757,FBGN0035766,FBGN0035850,FBGN0000139,FBGN0010768,FBGN0043362,FBGN0034403,FBGN0033483,FBGN0261811,FBGN0004650,FBGN0004872,FBGN0029823,FBGN0053558,FBGN0002543,FBGN0036279,FBGN0029975,FBGN0013997,FBGN0263593,FBGN0266758,FBGN0025865,FBGN0016693,FBGN0037896,FBGN0262582,FBGN0014163,FBGN0286785,FBGN0087035,FBGN0003862,FBGN0032785,FBGN0010246,FBGN0243512,FBGN0036257,FBGN0260936,FBGN0003053,FBGN0027932,FBGN0284221,FBGN0003886,FBGN0032421,FBGN0041588,FBGN0010194,FBGN0003888,FBGN0037884,FBGN0041191,FBGN0002567,FBGN0028671,FBGN0005636,FBGN0053193,FBGN0033205,FBGN0023169,FBGN0029970,FBGN0040477,FBGN0037760,FBGN0036053,FBGN0261555,FBGN0029870,FBGN0026319,FBGN0261285,FBGN0039797,FBGN0038651,FBGN0086370,FBGN0004861,FBGN0028717,FBGN0000147,FBGN0031399,FBGN0041627,FBGN0027620,FBGN0034564,FBGN0036746,FBGN0000578,FBGN0034523,FBGN0020249,FBGN0030685,FBGN0030960,FBGN0026418,FBGN0086253,FBGN0036354,FBGN0040765,FBGN0004456,FBGN0038453,FBGN0035769,FBGN0026143,FBGN0031097,FBGN0035295,FBGN0020633,FBGN0010551,FBGN0036702,FBGN0014141,FBGN0261283,FBGN0031304,FBGN0033032,FBGN0016032,FBGN0031540,FBGN0261931,FBGN0085450,FBGN0004133,FBGN0261789,FBGN0017551,FBGN0029895,FBGN0259228,FBGN0000547,FBGN0002773,FBGN0020887,FBGN0263197,FBGN0010909,FBGN0041171,FBGN0033357
GO:0043903	FBGN0086357
GO:0046596	FBGN0086357
GO:0052372	FBGN0086357
GO:0034248	FBGN0261560,FBGN0038381,FBGN0000146,FBGN0039494,FBGN0031637,FBGN0262103,FBGN0032156,FBGN0086358,FBGN0001297,FBGN0010300,FBGN0015903,FBGN0011206,FBGN0004872,FBGN0037901,FBGN0003117,FBGN0036194,FBGN0041191,FBGN0052133,FBGN0036053,FBGN0026323
GO:1905952	FBGN0051092,FBGN0036449,FBGN0029975,FBGN0001257
GO:0007056	FBGN0010097,FBGN0010314
GO:0008146	FBGN0051637,FBGN0035287
GO:0016742	FBGN0029823
GO:0090316	FBGN0260933,FBGN0033357
GO:0033218	FBGN0039640,FBGN0285963,FBGN0031285,FBGN0267727,FBGN0031992,FBGN0034753,FBGN0001257,FBGN0086357,FBGN0023537,FBGN0250732
GO:0006122	FBGN0039651
GO:1904263	FBGN0041191,FBGN0028717,FBGN0031399
GO:0071453	FBGN0038049,FBGN0034029,FBGN0029504,FBGN0041171
GO:0045047	FBGN0031049,FBGN0086357
GO:0019206	FBGN0022338
GO:0007443	FBGN0026562,FBGN0020493,FBGN0016075,FBGN0000490,FBGN0003041
GO:0061333	FBGN0026562,FBGN0020493,FBGN0016075,FBGN0000490,FBGN0003041
GO:1990782	FBGN0031055,FBGN0028717
GO:0098662	FBGN0264753,FBGN0039714,FBGN0259111,FBGN0015777,FBGN0032899,FBGN0036770,FBGN0032420,FBGN0036279,FBGN0030343,FBGN0085434,FBGN0032421,FBGN0051477,FBGN0053508,FBGN0028671,FBGN0086357,FBGN0035969,FBGN0028646,FBGN0000535,FBGN0025693,FBGN0030403,FBGN0060296,FBGN0261931
GO:0120252	FBGN0086687
GO:0016241	FBGN0260936,FBGN0041191,FBGN0023169,FBGN0030960
GO:0004563	FBGN0041629
GO:0009147	FBGN0266452
GO:0015556	FBGN0028646,FBGN0036199
GO:0042578	FBGN0004369,FBGN0033426,FBGN0027515,FBGN0029801,FBGN0261808,FBGN0003525,FBGN0266377,FBGN0038237,FBGN0032820,FBGN0036560,FBGN0038912,FBGN0031952,FBGN0023129,FBGN0263593,FBGN0004584,FBGN0243512,FBGN0027621,FBGN0031048,FBGN0035204
GO:0016485	FBGN0031805,FBGN0039613,FBGN0285963,FBGN0020248,FBGN0039381,FBGN0027578,FBGN0030318,FBGN0039612,FBGN0036702
GO:0055116	FBGN0001257
GO:0061963	FBGN0001257
GO:0002092	FBGN0030685
GO:0006119	FBGN0013680,FBGN0039651,FBGN0019957,FBGN0051477,FBGN0031771
GO:0035160	FBGN0003053,FBGN0004456
GO:0034587	FBGN0000146,FBGN0003891,FBGN0004872
GO:0002028	FBGN0015777,FBGN0261931
GO:0032200	FBGN0050085,FBGN0001206,FBGN0041627,FBGN0031540
GO:0004869	FBGN0034894
GO:1903684	FBGN0001137,FBGN0001297,FBGN0243512,FBGN0003053,FBGN0010909
GO:0018024	FBGN0045852,FBGN0038815,FBGN0003862
GO:0007354	FBGN0004893,FBGN0004650,FBGN0262582
GO:0032366	FBGN0038198
GO:0006516	FBGN0038660
GO:0010636	FBGN0029870
GO:0007482	FBGN0261238,FBGN0003862
GO:0045004	FBGN0035644
GO:0048137	FBGN0011206,FBGN0267975
GO:0097688	FBGN0036641
GO:0007040	FBGN0032005,FBGN0015795
GO:0080171	FBGN0032005,FBGN0015795
GO:1903320	FBGN0010382,FBGN0020618,FBGN0043362,FBGN0017551
GO:0043069	FBGN0003360,FBGN0025111,FBGN0039809,FBGN0020386,FBGN0001977,FBGN0034970,FBGN0051216,FBGN0286781,FBGN0051005,FBGN0243512,FBGN0283531
GO:0008272	FBGN0036770,FBGN0036199
GO:0015116	FBGN0036770,FBGN0036199
GO:0006034	FBGN0259749
GO:0032024	FBGN0023479
GO:0001710	FBGN0033649,FBGN0003507
GO:0048333	FBGN0033649,FBGN0003507
GO:0030904	FBGN0032005
GO:0051560	FBGN0003360
GO:0016645	FBGN0010222,FBGN0286198
GO:0030983	FBGN0011659
GO:0015117	FBGN0036199
GO:0015709	FBGN0036199
GO:0031401	FBGN0259749,FBGN0035001,FBGN0031461,FBGN0020618,FBGN0000490,FBGN0034970,FBGN0000139,FBGN0086708,FBGN0026319,FBGN0052251
GO:0015183	FBGN0028646
GO:0007615	FBGN0264753,FBGN0259246
GO:0070085	FBGN0050463,FBGN0259749,FBGN0031738,FBGN0029114,FBGN0032078,FBGN0054056,FBGN0031988,FBGN0039580,FBGN0086253,FBGN0040373
GO:0033549	FBGN0243512
GO:0033673	FBGN0267824,FBGN0010316,FBGN0022382
GO:0035076	FBGN0036732,FBGN0286198
GO:0097730	FBGN0260933,FBGN0031952
GO:0001708	FBGN0015371,FBGN0010382,FBGN0033649,FBGN0031461,FBGN0000490,FBGN0262127,FBGN0034970,FBGN0002543,FBGN0053193,FBGN0002945,FBGN0000547
GO:0035088	FBGN0037240,FBGN0262081,FBGN0033033,FBGN0023169
GO:0061245	FBGN0037240,FBGN0262081,FBGN0033033,FBGN0023169
GO:0036402	FBGN0039788
GO:0034198	FBGN0033483,FBGN0031399
GO:0033227	FBGN0000416,FBGN0015795,FBGN0087035
GO:0007610	FBGN0026562,FBGN0023479,FBGN0264753,FBGN0011260,FBGN0262733,FBGN0283658,FBGN0261673,FBGN0034638,FBGN0022160,FBGN0003502,FBGN0028990,FBGN0027594,FBGN0261808,FBGN0036896,FBGN0027348,FBGN0029095,FBGN0038381,FBGN0266418,FBGN0263916,FBGN0259246,FBGN0262103,FBGN0265042,FBGN0022382,FBGN0036641,FBGN0086687,FBGN0001297,FBGN0020618,FBGN0004652,FBGN0028397,FBGN0015903,FBGN0011206,FBGN0034636,FBGN0033153,FBGN0023129,FBGN0029823,FBGN0286785,FBGN0016926,FBGN0027932,FBGN0085434,FBGN0284221,FBGN0037884,FBGN0037705,FBGN0035969,FBGN0012034,FBGN0029870,FBGN0000535,FBGN0086370,FBGN0028717,FBGN0014141,FBGN0060296,FBGN0030412,FBGN0263200,FBGN0035023
GO:0097734	FBGN0015795
GO:1990182	FBGN0015795
GO:0001817	FBGN0033113
GO:2000289	FBGN0011259
GO:0030808	FBGN0003360
GO:1900371	FBGN0003360
GO:0019774	FBGN0026380
GO:0140103	FBGN0032078,FBGN0054056
GO:0061541	FBGN0037896
GO:0002182	FBGN0036194
GO:1901474	FBGN0037852
GO:0031032	FBGN0262733,FBGN0035761,FBGN0086906,FBGN0036641,FBGN0003041,FBGN0267975,FBGN0036257,FBGN0030685,FBGN0014141,FBGN0259228,FBGN0002773
GO:0001838	FBGN0259749
GO:0034237	FBGN0027932
GO:0046085	FBGN0036752
GO:0018202	FBGN0036194
GO:0034518	FBGN0031637
GO:0009226	FBGN0259749
GO:0009310	FBGN0037153
GO:0042402	FBGN0037153
GO:0009113	FBGN0029823
GO:0010043	FBGN0039714,FBGN0025693
GO:0048027	FBGN0029823
GO:0090069	FBGN0041191
GO:0006525	FBGN0003308
GO:0098631	FBGN0004108,FBGN0037240
GO:0008135	FBGN0027836,FBGN0031637,FBGN0034029,FBGN0041588,FBGN0039797,FBGN0001942
GO:0016779	FBGN0259749,FBGN0035150,FBGN0041342,FBGN0032482,FBGN0002891,FBGN0263200
GO:0046974	FBGN0045852
GO:2000179	FBGN0031461,FBGN0002609,FBGN0041191
GO:0016782	FBGN0051637,FBGN0038804,FBGN0035287
GO:0016423	FBGN0038953
GO:0070062	FBGN0030349,FBGN0038912
GO:0007584	FBGN0033782,FBGN0030966
GO:0048859	FBGN0000490,FBGN0011592,FBGN0034013,FBGN0002543,FBGN0000578,FBGN0004456
GO:0044093	FBGN0026376,FBGN0260486,FBGN0025836,FBGN0015777,FBGN0035879,FBGN0261547,FBGN0032899,FBGN0264895,FBGN0003041,FBGN0020391,FBGN0025682,FBGN0032420,FBGN0037074,FBGN0003366,FBGN0040308,FBGN0032421,FBGN0261261,FBGN0026319,FBGN0000535,FBGN0036746,FBGN0037917,FBGN0259228,FBGN0052251
GO:0042430	FBGN0003308
GO:0032877	FBGN0035644
GO:0009110	FBGN0030362
GO:0071900	FBGN0010316,FBGN0010382,FBGN0000405,FBGN0022382
GO:0010160	FBGN0000490,FBGN0011592,FBGN0034013,FBGN0002543,FBGN0004456
GO:0042278	FBGN0036752,FBGN0053056
GO:0140666	FBGN0039797
GO:0010632	FBGN0001137,FBGN0001297,FBGN0002543,FBGN0243512,FBGN0003053,FBGN0010909
GO:0006829	FBGN0039714,FBGN0025693
GO:0019199	FBGN0003317,FBGN0020391,FBGN0003366
GO:0007501	FBGN0033649
GO:0099173	FBGN0040752,FBGN0036641,FBGN0261555
GO:0004536	FBGN0038877,FBGN0039593,FBGN0004584,FBGN0038608
GO:0061700	FBGN0031399
GO:0051014	FBGN0010225
GO:0042045	FBGN0030805,FBGN0051116,FBGN0265011
GO:0099518	FBGN0036059,FBGN0004387,FBGN0010246
